voice_id,name,preview_url,owner_id,permission_on_resource,is_legacy,is_mixed,accent,description,age,gender,category,language,descriptive
KDuo08UBGkK126LmpD9A,Shawn - Deep Documentary,https://storage.googleapis.com/eleven-public-prod/custom/voices/KDuo08UBGkK126LmpD9A/G5gx7QCMCmrWUCZBRIip.mp3,,admin,False,False,american,,young,male,informative_educational,en,calm
GzE4TcXfh9rYCU9gVgPp,Alex Wright,https://storage.googleapis.com/eleven-public-prod/database/user/ZfHRPQw8XMQ9pCmMyjTV9BeXbOp1/voices/GzE4TcXfh9rYCU9gVgPp/nU7sMeJfVL9tfcF9Xnt5.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,confident
2PvEwT8I49J7FpkMNz1M,Brian - Broadcast News Anchor,https://storage.googleapis.com/eleven-public-prod/custom/voices/2PvEwT8I49J7FpkMNz1M/6Lkm0A4DAftLhaf5fEuy.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,professional
hVcZZGM9Eziug8b1rHSa,Ivy's Allure,https://storage.googleapis.com/eleven-public-prod/custom/voices/hVcZZGM9Eziug8b1rHSa/FkJlQwllEwZJ5C2L0PyS.mp3,,admin,False,False,american,,young,female,informative_educational,en,pleasant
gsm4lUH9bnZ3pjR1Pw7w,Claire,https://storage.googleapis.com/eleven-public-prod/J4d11IR4sMXwTGL0kp3KEJPiDeH2/voices/gsm4lUH9bnZ3pjR1Pw7w/d2b9ac90-7f8f-4235-b474-8a3395108dbd.mp3,,admin,False,False,south african,,middle_aged,female,informative_educational,en,professional
aDxxZLlmPLhLVNNYoVbQ,John Adams,https://storage.googleapis.com/eleven-public-prod/SYn2MwSx1Bf3kZEoK3h7OTjQRLp1/voices/585L9EsDg9brU8K7KySQ/430b0b9f-40c2-424e-a0a4-be248a5f7943.mp3,,admin,False,False,american,,young,male,informative_educational,,confident
9N8nIBnvZ0Hbs6qhIqpt,"Paul Henry Smith - gentle, patient, clear",https://storage.googleapis.com/eleven-public-prod/custom/voices/9N8nIBnvZ0Hbs6qhIqpt/90iGnTVznnprDQJt27gl.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,calm
i43IkvDdcl0HXXIl6t0P,Prakash,https://storage.googleapis.com/eleven-public-prod/custom/voices/i43IkvDdcl0HXXIl6t0P/5kEZXKDCCcIrQYQIHsOW.mp3,,admin,False,False,indian,,middle_aged,male,informative_educational,en,confident
tNIuvXGG5RnGdTbvfnPR,Robert - American standard broadcaster,https://storage.googleapis.com/eleven-public-prod/custom/voices/tNIuvXGG5RnGdTbvfnPR/LkEP42SsgaDlvHDVxt4S.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,professional
2EUn20N7uqcXUxqGrJEF,"Brittney Hart - Young Adult Female with Warm, Inviting Tone ",https://storage.googleapis.com/eleven-public-prod/database/user/glklRmLoFeWZciiTRthKn6JAIwp1/voices/2EUn20N7uqcXUxqGrJEF/ebNpyVJrxdBvlwCGfrlq.mp3,,admin,False,False,american,,middle_aged,female,informative_educational,en,pleasant
jB2lPb5DhAX6l1TLkKXy,"Sophia - Female, UK Accent - Audiobooks, E-learning Courses, Adverts",https://storage.googleapis.com/eleven-public-prod/database/user/glklRmLoFeWZciiTRthKn6JAIwp1/voices/jB2lPb5DhAX6l1TLkKXy/MPsBF4UFG1iBgM47VKTU.mp3,,admin,False,False,british,,middle_aged,female,informative_educational,en,pleasant
vnd0afTMgWq4fDRVyDo3,Deobra,https://storage.googleapis.com/eleven-public-prod/database/user/UdCpQ35ncVb7Cm1RDLW4Whfh9v02/voices/vnd0afTMgWq4fDRVyDo3/4c0206d8-3035-4fac-9fce-20e71a868b91.mp3,,admin,False,False,tamil,,young,female,informative_educational,en,excited
fEJqMD6Jp1JFP8T1BZpd,Bhavna - Insightful Storyteller,https://storage.googleapis.com/eleven-public-prod/LJd3m2pMOZSm9Tw5bMsCTfGqfmq2/voices/fEJqMD6Jp1JFP8T1BZpd/03bd500c-b1ca-47da-9d7f-f7cfd17d4c4f.mp3,,admin,False,False,indian,,young,female,informative_educational,en,pleasant
UEKYgullGqaF0keqT8Bu,Chris Brift,https://storage.googleapis.com/eleven-public-prod/custom/voices/UEKYgullGqaF0keqT8Bu/5KGrVtKpcFIxJQNLfj2T.mp3,,admin,False,False,british,,middle_aged,male,informative_educational,en,classy
y26Xv4PQ7Ftbu1mfaEFY, Haseeb - Canadian Presentation,https://storage.googleapis.com/eleven-public-prod/custom/voices/y26Xv4PQ7Ftbu1mfaEFY/YWpdNK36sv8qnrmaSHh8.mp3,,admin,False,False,canadian,,young,male,informative_educational,en,upbeat
9Ft9sm9dzvprPILZmLJl,Patrick International,https://storage.googleapis.com/eleven-public-prod/database/user/wJJvXY6NcPXqUshhgrZWYNpqhWC2/voices/9Ft9sm9dzvprPILZmLJl/r8hIj3z20ZajJ8djrHh0.mp3,,admin,False,False,australian,,middle_aged,male,informative_educational,en,confident
FgdgRYMybMyZpRRF8Dw8,Lee - Calm and Relaxed,https://storage.googleapis.com/eleven-public-prod/custom/voices/FgdgRYMybMyZpRRF8Dw8/mb8UAk3gr3it2nIFY0CK.mp3,,admin,False,False,british,,middle_aged,male,informative_educational,en,calm
FzF9ACIefsb6wbrYVjf1,"Thomas - Measured, Clear, Informative ",https://storage.googleapis.com/eleven-public-prod/custom/voices/FzF9ACIefsb6wbrYVjf1/mrcdZzIT5lwGDN4mglas.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,professional
dwXDdGLEqDrEKRP3dyuM,MattVidPro,https://storage.googleapis.com/eleven-public-prod/JCg9HEpN0egDS3MqV81P54Oe5hw2/voices/dwXDdGLEqDrEKRP3dyuM/8a4ddcdc-a293-4169-92e6-67ade0caa295.mp3,,admin,False,False,american,,young,male,informative_educational,en,professional
lnUnPeUhSI5EcqtFBux7,Bill - Health Nutrition Videos,https://storage.googleapis.com/eleven-public-prod/custom/voices/lnUnPeUhSI5EcqtFBux7/J7wmdRzU7LqWxNiBX0OT.mp3,,admin,False,False,american,,young,male,informative_educational,en,confident
EhUOUANKUFX7ZAzGROyR,Tere,https://storage.googleapis.com/eleven-public-prod/YoudcdlAC5TeusTnDqEs3sPnvAE2/voices/EhUOUANKUFX7ZAzGROyR/ec316a1a-92c4-4827-af46-123ecceca27c.mp3,,admin,False,False,spanish,,middle_aged,female,informative_educational,en,casual
5hFm43Ke8BL3MOkueNqW,Mandy B - informative & friendly,https://storage.googleapis.com/eleven-public-prod/tmXxAiEHLkT6Qq90rlO9WA3l4i22/voices/5hFm43Ke8BL3MOkueNqW/c8d95f65-0770-45b3-8f47-d3c9f5e6b951.mp3,,admin,False,False,american,,middle_aged,female,informative_educational,en,professional
bTEswxYhpv7UDkQg5VRu,Sevan Bomar - Black Motivational Speaker,https://storage.googleapis.com/eleven-public-prod/database/user/HccprkCkFWaCtZyA7EUraQBNnDR2/voices/bTEswxYhpv7UDkQg5VRu/sWMjb5S2VIoFINkzm3HV.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,confident
oV2vOuJIx1eJu0BBWZbX,Benjamin,https://storage.googleapis.com/eleven-public-prod/XnWQKpONeagjUl8iUXy6rvndEts2/voices/ULtvpgBwP3aREVXIlzXf/13fe16b9-3376-48a3-a768-805d87326a41.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,,confident
WzsP0bfiCpSDfNgLrUuN,"Casey - Clean, crisp female voice",https://storage.googleapis.com/eleven-public-prod/database/user/amWos2WP7hRs0yPBtA0OwjuzHAH2/voices/WzsP0bfiCpSDfNgLrUuN/KckCWAg5xMLK2yzBeB3T.mp3,,admin,False,False,british,,young,female,informative_educational,en,professional
v1vS9itO3hT1maHIFRKD,Brian,https://storage.googleapis.com/eleven-public-prod/lHja2HgPeCQKtqUxGMUcO9oRNkf1/voices/a2KUMYv7Irop7haWtEIs/adee2ab1-0ada-4642-8f6b-ba35857be3c2.mp3,,admin,False,False,british,,old,male,informative_educational,,mature
7NfyS4zRmErUQwYUziV7,Oswald - intelligent professor,https://storage.googleapis.com/eleven-public-prod/PwchIPg9gUdD5yetagQ0qk3E0gv2/voices/u9krpw4IqW8A8YKLvhYX/fd5493ad-5923-48fc-9242-a3090c51ebac.mp3,,admin,False,False,british,,old,male,informative_educational,,confident
qomNIe05PS2HOqkLJCkG,Anette,https://storage.googleapis.com/eleven-public-prod/database/user/Lxslac0DMQfxUxRl8QN7Z94dYON2/voices/qomNIe05PS2HOqkLJCkG/yjfNYmLCAyjmZE5rjbz8.mp3,,admin,False,False,czech,,young,female,informative_educational,en,
9XfYMbJVZqPHaQtYnTAO,Cody - Energetic Upbeat Educator,https://storage.googleapis.com/eleven-public-prod/database/user/T7bhqxLyENgRaSgfnqhPa6vPSID2/voices/9XfYMbJVZqPHaQtYnTAO/vTmGbR3nppV8ACLRG0AT.mp3,,admin,False,False,canadian,,young,male,informative_educational,en,excited
uYkKk3J4lEp7IHQ8CLBi,Justin - Relaxed & Informative,https://storage.googleapis.com/eleven-public-prod/database/user/MTJGQeyNyoUXJvO9PZyfMN6vd583/voices/uYkKk3J4lEp7IHQ8CLBi/Peaj6szf0cgYopP8kh6U.mp3,,admin,False,False,american,,young,male,informative_educational,en,casual
2WpiENNuaQnBPl57mmlH,Sam,https://storage.googleapis.com/eleven-public-prod/m3xg6MNbWXUGd0ZU2fOCxqI3BrU2/voices/2WpiENNuaQnBPl57mmlH/b10fae65-2be4-4759-97f1-b44b2feb3868.mp3,,admin,False,False,british,,middle_aged,male,informative_educational,en,calm
ynrgrGIZ2g5aKRPkkNfL,Benjamin - scientific mind,https://storage.googleapis.com/eleven-public-prod/XnWQKpONeagjUl8iUXy6rvndEts2/voices/M4Jw8b06RchMBiAJFG8L/3bfbae3e-8581-40dc-ae7e-56e7e1c94246.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,,wise
qN1qLIx32GwCu1Xydhsg,Asarte,https://storage.googleapis.com/eleven-public-prod/hVaOqU0eTLhwPHpYv8M5zzb360w1/voices/RDd7bclIsBpVzY2be1NU/88091df1-f905-4464-bd93-a0aa112f913f.mp3,,admin,False,False,british,,young,female,informative_educational,,professional
ayq6TQ6lcPV9d0KOsDmt,Jim Peterson ,https://storage.googleapis.com/eleven-public-prod/custom/voices/ayq6TQ6lcPV9d0KOsDmt/gvvpt9yq63UFvF7mf3di.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,professional
UQoLnPXvf18gaKpLzfb8,Sawyer - Business Book Narrator,https://storage.googleapis.com/eleven-public-prod/database/user/HWbzfIsRKoV50G4WV4MrqFTvRUA2/voices/UQoLnPXvf18gaKpLzfb8/LJlZAx9KPmiOtesjZSXP.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,calm
fKySM1wPEaJk5R5PLRbW,Phoebe,https://storage.googleapis.com/eleven-public-prod/XnWQKpONeagjUl8iUXy6rvndEts2/voices/z8MTUp8L0bqfJpRoKx1m/f838c2c5-43c2-4bd7-80b6-8fbd2cef180e.mp3,,admin,False,False,australian,,young,female,informative_educational,,pleasant
jO6BYDWDHMyZaxi0nw80,Elon,https://storage.googleapis.com/eleven-public-prod/4tluR19dnUdMdYjbaFwdRUK2wcI2/voices/oYAjnyc3TIjP85iL7X2G/5bd4fb21-5779-4e20-84f9-785d8ba43be1.mp3,,admin,False,False,south african,,middle_aged,male,informative_educational,,serious
RexqLjNzkCjWogguKyff,Bradley - Earnest narrator,https://storage.googleapis.com/eleven-public-prod/custom/voices/RexqLjNzkCjWogguKyff/bKmlc9TbcKuu6w1w1jmF.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,gentle
oUAzGw71wG6JCbHMK33s,Mark - calm and wise teacher,https://storage.googleapis.com/eleven-public-prod/GcN1ozyMluNskyp7uxVv4wEtZ252/voices/DsWLNlYebeacbdDoBCoV/e4dfed6d-3391-4a5c-94c0-64e59bab4198.mp3,,admin,False,False,british,,old,male,informative_educational,,deep
yHx9q5iHmtVGKONrqrIf,Dez,https://storage.googleapis.com/eleven-public-prod/PxlIZfOx74R8cBraMv3cw0aWPst2/voices/yHx9q5iHmtVGKONrqrIf/0e3c3236-bfa4-4b52-a0c5-bc48a2d320cc.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,confident
tQHPlZCaA3Oe1X8BqFIp,Niladri Mahapatra,https://storage.googleapis.com/eleven-public-prod/4UyETKQCgIX7Lh6ix5iszNNoqim1/voices/tQHPlZCaA3Oe1X8BqFIp/4a1c4f98-5d0e-4b94-a9c8-b6c81e614963.mp3,,admin,False,False,indian,,middle_aged,male,informative_educational,en,pleasant
ZlI1cgHsia8POzpZxYc4,Justin - News/Information,https://storage.googleapis.com/eleven-public-prod/database/user/zHdFh485n5Yq2nNFIPLPirK7sWk2/voices/ZlI1cgHsia8POzpZxYc4/H87Ecjg0ruukj6hj2OxR.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,confident
QMSGabqYzk8YAneQYYvR,Natalie - Posh British,https://storage.googleapis.com/eleven-public-prod/i5Wm2AxxLfZc5a0L2oBqEfDw6D32/voices/QMSGabqYzk8YAneQYYvR/294310ce-76c8-43f0-863c-18e39a00a69b.mp3,,admin,False,False,british,,middle_aged,female,informative_educational,en,classy
O7RnF5aNrnDdDZdG7kki,Isaiah - Male Soft Quiet Voice,https://storage.googleapis.com/eleven-public-prod/custom/voices/O7RnF5aNrnDdDZdG7kki/QvzIk8IvDgBxhhParCYj.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,calm
BvZBJROETmG9wGXEdSqX,Brandon - Casual Young American Male,https://storage.googleapis.com/eleven-public-prod/custom/voices/BvZBJROETmG9wGXEdSqX/4OHLWd5xHzACZFNPKckR.mp3,,admin,False,False,american,,young,male,informative_educational,en,casual
6EW6z8IiJRtePnNUNPKW,"Bill Oxley - Clear, informative, mature, forthright and understandable",https://storage.googleapis.com/eleven-public-prod/custom/voices/6EW6z8IiJRtePnNUNPKW/ho5rMbjorXpr93o0uK1r.mp3,,admin,False,False,american,,old,male,informative_educational,,calm
